序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
84,0,296708219472,18952811,霸王骸骨,6,保密,这个切片里就感觉他满脸的疲惫啊…,2026-03-26 04:10:23,0,1,,浙江,否,https://i2.hdslb.com/bfs/face/039ab1edbb0892272fcf2b6c7ead0680cdf88f1a.jpg,0.03760107606649399,0.9623989462852478,人类撰写
85,0,296698413152,637677311,诡秘万古,6,保密,过劳死吧，身体支撑不住了，愿主保佑他,2026-03-26 02:09:31,0,0,"我们到处可以看到死罪,在街头,在每个家中,我们容忍,因为见怪不怪,没什么大不了的,我们从早容忍到晚。",广西,否,https://i2.hdslb.com/bfs/face/fb5335c7c26b6d71d652978b0bc132b40c24071d.jpg,0.051183514297008514,0.9488164782524109,人类撰写
86,0,294188681425,3546873094736773,BeckyCCcww,3,保密,太可惜了，我是真的懂人生岔路口有人给指路含金量有多高，因为我之前找过一个湾湾的命理老师，老师的认知给我的建议帮我的都不是钱能衡量的，好老师能改变人生,2026-03-26 02:40:38,0,0,,辽宁,否,https://i1.hdslb.com/bfs/face/204dc8e654d65218ab5ab6a644c51b0a42107be5.jpg,0.011778574436903,0.9882213473320007,人类撰写
87,0,296706816880,145249347,火炽乘龙,6,男,[笑哭],2026-03-26 03:55:21,12,28,"有需要细批的粉丝可以点一下关注获取v,评论区一个人限一个问题。",山东,是,https://i0.hdslb.com/bfs/face/19be6335285a3474dd6e4a94e99f257f0f9e4b9f.jpg,0.1868971735239029,0.8131028413772583,人类撰写
88,296706816880,294194633425,2029195489,桃屋猫娘,5,女,有研究证明吗？[吃瓜],2026-03-26 03:59:15,0,1,,福建,是,https://i1.hdslb.com/bfs/face/f64206eb7bea6c2e30fce694e5efc1ebf952db0b.jpg,0.0490611307322979,0.9509388208389282,人类撰写
89,294194633425,296708960352,49836438,肉丸白菜汤,6,保密,回复 @桃屋猫娘 :心脏是供血的啊，男生下面勃起是要充血的，心脏不好没那个余力供给下体很正常，男生如果出现阳痿比起为了面子自己琢磨着补阳，不如去医院看看，医生大概率也是要评估心脏功能的,2026-03-26 04:16:55,0,4,,上海,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.011709288693964481,0.9882907867431641,人类撰写
90,296706816880,296710245664,161220535,OoO屮,6,保密,天才[星星眼],2026-03-26 04:29:12,0,0,nothing changes if nothing changes,湖北,否,https://i1.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg,0.21752522885799408,0.7824747562408447,人类撰写
91,296706816880,296710227200,604787501,bili_26525966493,5,保密,我嘞个雷[笑哭],2026-03-26 04:30:46,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.03763885051012039,0.962361216545105,人类撰写
92,296706816880,296710401200,604787501,bili_26525966493,5,保密,涨知识了,2026-03-26 04:31:09,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.10379302501678467,0.8962070345878601,人类撰写
93,294194633425,296720375136,10764213,viccctor,6,男,回复 @桃屋猫娘 :伟哥最早是为了治疗心脏的[doge]，现在都还有适应症，只是治阳痿更挣钱。,2026-03-26 06:27:51,0,6,,广东,否,http://i0.hdslb.com/bfs/face/e594ea4da428058ebe360fb7761980070d73fbb5.jpg,0.05483132228255272,0.9451686143875122,人类撰写
94,294194633425,296720428656,67214422,中流击水去上海,6,男,回复 @桃屋猫娘 :这是真的，有研究证明，有阳痿的人相比起没有阳痿的人心脏病风险会增加62%,2026-03-26 06:28:32,0,4,"Cat Paradise, dogs by Invitation only.",北京,是,https://i1.hdslb.com/bfs/face/719feff9854e0ffa74beafedbd92db412027e8bf.jpg,0.021316802129149437,0.9786832332611084,人类撰写
95,296706816880,294207041217,311048569,tu160a,6,保密,人才[喜极而泣],2026-03-26 06:28:33,0,0,火山五月行人少，看君马去疾如鸟,新疆,否,https://i1.hdslb.com/bfs/face/ac63aa941d827f7e10154c0b814d394acfe5fefe.jpg,0.2199309766292572,0.7800690531730652,人类撰写
96,296706816880,296720977728,10764213,viccctor,6,男,不是必然关系，阳痿的原因很多，心脏功能不好只是其中之一，同时也不是有心脏病的都有阳痿症状。当然肯定有相关的，西地那非最早是为了治疗心脏病开发的，过程中发现对阳痿有疗效[doge]。,2026-03-26 06:34:38,0,5,,广东,否,http://i0.hdslb.com/bfs/face/e594ea4da428058ebe360fb7761980070d73fbb5.jpg,0.01023003552109003,0.9897699356079102,人类撰写
97,296706816880,294208644113,21926672,风景将穿透我,6,男,还好有二弟可以预防一下,2026-03-26 06:52:10,0,1,愛されたい，愛されたい,浙江,是,https://i2.hdslb.com/bfs/face/878c26fc730db2e41260053f1c495f02ffe47eeb.jpg,0.027812238782644272,0.9721878170967102,人类撰写
98,296706816880,294213766129,3546974290708852,1337845818,3,保密,不可能！我二弟天下无敌,2026-03-26 08:06:55,0,1,,云南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.054962240159511566,0.9450377821922302,人类撰写
99,296706816880,294218807809,349509957,仿生咩眠羊,6,保密,依旧加密货币矩阵号,2026-03-26 09:14:40,0,0,已取餐,重庆,否,https://i0.hdslb.com/bfs/face/c3f857f12403ae9e2ed5477df85025312a230352.jpg,0.12367625534534454,0.8763236999511719,人类撰写
100,0,296712588320,481223502,wings_chang,5,男,此人开启了资本裹挟下畸形教育！！,2026-03-26 04:51:57,2,1,我教新概念英语、最优化（ADMM）   合作+V: WingsSoaring24,江苏,否,https://i0.hdslb.com/bfs/face/4abd41766d5663610dbc241d4837b5c40963696e.jpg,0.2647429406642914,0.7352570295333862,人类撰写
101,296712588320,296718134048,1210527715,TLHNIGHT,5,男,何意味？,2026-03-26 05:58:38,0,0,只要你开口，我们就能飞上云端＜（＾－＾）＞＜（＾－＾）＞steam：1254628465，qq：3197653659,陕西,是,https://i1.hdslb.com/bfs/face/6f37a16b11bb7fcdb111047d55c63ef43fef2ce4.jpg,0.26682421565055847,0.7331758737564087,人类撰写
102,296712588320,294206374673,325661751,又梨qqjj,5,男,那你骂他干嘛？,2026-03-26 06:20:12,0,1,,广东,否,https://i0.hdslb.com/bfs/face/cc29c3e391374cd23ab8914eef076cb5a203179d.jpg,0.05973637476563454,0.9402636289596558,人类撰写
103,0,294208609745,630882996,老何5210,5,男,有钱了就要好好享受，有钱了还比穷人活的寿命短就是失败。,2026-03-26 06:52:00,1,5,,四川,否,https://i0.hdslb.com/bfs/face/41737858e0d5c1c99916bb9f22daadb3b92531ee.jpg,0.019705891609191895,0.9802941083908081,人类撰写
104,294208609745,294210589233,471579277,鹿魔王大人,6,保密,他这个年纪正值壮年，正当上有老下有小的年纪，这么拼命的干，把自己累死了，所有的一切都成了空！,2026-03-26 07:19:50,0,0,如果这个世道要把人变成鬼，那么我想做最恶的那只！,江苏,否,https://i1.hdslb.com/bfs/face/692fa4d5336d88f4cfa947923beb20c2df1265b6.jpg,0.01805453933775425,0.9819454550743103,人类撰写
105,0,296730724240,26343141,就這醬紫ba,5,保密,"发现时候都过去半小时了,救不回来了.送医院瞳孔都扩散了.",2026-03-26 08:41:12,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/d9c40ab42352c136d3fd194bee5d7c2fe2d3df99.jpg,0.009472975507378578,0.9905270338058472,人类撰写
106,0,296722591888,303132035,理工脉冲,6,保密,一个贩卖焦虑的人罢了,2026-03-26 06:56:14,0,1,你好,内蒙古,否,https://i2.hdslb.com/bfs/face/c509c1b153d5a07a77847c7b0c45577a54ca78ca.jpg,0.04534943401813507,0.9546505808830261,人类撰写
107,0,294235371329,498949581,清雨Tpox,5,男,累成这样不睡觉反而跑步，真是个大人才,2026-03-26 12:15:13,0,0,急着点进来看ip，你很滑稽,日本,否,https://i0.hdslb.com/bfs/face/ecd398d3a7a0fd959d32ed8f4ca2c194b30483cd.jpg,0.03716284781694412,0.9628371596336365,人类撰写
108,0,296711696688,631351700,纯q男本科生,5,男,累死嘞,2026-03-26 04:42:34,0,2,,河南,否,https://i2.hdslb.com/bfs/face/d0e712881d412b8439656712216b7d1792a5ba21.jpg,0.0667514055967331,0.9332486391067505,人类撰写
109,0,294220851569,86718278,金钱豹的小斑点,5,保密,累到不行了还跑步，咋想的，真服了,2026-03-26 09:40:40,0,0,,吉林,否,https://i2.hdslb.com/bfs/face/9a906b83011b4d77772f3e9d00d26af7359d44ce.jpg,0.035211168229579926,0.9647887945175171,人类撰写
110,0,294224657377,7202467,幻血血,6,女,估计小时候单亲家庭生活穷怕了，底层杀到这位置，不会轻易放手的,2026-03-26 10:21:52,0,0,,广东,否,https://i1.hdslb.com/bfs/face/149682d9dba7f5d1856ff69ffba5db279a0a69d3.jpg,0.021726364269852638,0.9782735705375671,人类撰写
111,0,296706190496,3617730,长得像突击炮,6,男,30分钟都没发现？？看来干啥都还是得找个搭子,2026-03-26 03:47:52,0,0,谨记魔力赏是赌博行为，抽的越多赔的越多，一次都有不可尝试，直接买最划算,陕西,否,https://i0.hdslb.com/bfs/face/5deaea993c56dd33b44c74e10aed5e47bb959c5f.jpg,0.0673471987247467,0.9326528310775757,人类撰写
